"annee";"mois";"titre";"prix";"nb_pieces";"surface";"secteur";"adresse"
"2015";"7";" Appartement 57 m2 ";"450000";"2";"57 m²";"toute_la_ville";"hay chmaou "
"2015";"7";" Appartement 58 m2 ";"650000";"3";"58 m²";"hay_el_fath";"- "
"2015";"7";" Appartement 66 m2 à Rabat ";"650000";"3";"66 m²";"autre_secteur";"guiche oudaya "
"2015";"7";" Appartement 63 m2 à Temara ";"460000";"3";"63 m²";"autre_secteur";"Av Tarik Ibn Ziyad "
"2015";"7";" Appartement 79 m2 ";"640000";"3";"79 m²";"centre_ville";"Temara Centre - Alaouiyine "
"2015";"7";" Appartement 67 m2 Temara ";"460000";"3";"67 m²";"autre_secteur";"Av Tarik Ibn Ziyad "
"2015";"7";" Appartement 102 m2 à Salé ";"840000";"4";"102 m²";"toute_la_ville";"arsat mahatta hay huriya salé tabriquet "
"2015";"7";" Appartement 100 m2 à Rabat Diour Jamaa ";"1060000";"5";"100 m²";"diour_jamaa";"AVENUE Med ZERKTOUNI "
"2015";"7";" Appartement 63 m2 ";"460000";"3";"63 m²";"toute_la_ville";"av Hassan II appt 7 2eme etage sala al jadida "
"2015";"7";" Appartement 76 m2 au Quartier Wifak ";"700000";"3";"76 m²";"wifak";"- "
"2015";"7";" Appartement 3 piédes 50 m2 à Salé ";"270000";"3";"50 m²";"toute_la_ville";"Résidence Abouab sala Groupe Doha Salé "
"2015";"7";" Appartement 51 m2 à Salé ";"310000";"3";"51 m²";"toute_la_ville";"avenue alkhalil sala jadida "
"2015";"7";" Appartement 92 m2 ";"860000";"4";"92 m²";"massira";"immeuble palmadis appt6 masira1 "
"2015";"7";" Appartement 60 m2 à Temara Skikina ";"450000";"3";"60 m²";"skikina";"rif2 "
"2015";"7";" Appt 83 m yousra et zarka hay chmaou ";"630000";"3";"83 m²";"toute_la_ville";"hay chmaou "
"2015";"7";" Appartement 49 m2 à Salé ";"270000";"3";"49 m²";"toute_la_ville";"abouab sala lotissement addoha "
"2015";"7";" Appartement 63 m2 à Salé ";"400000";"3";"63 m²";"toute_la_ville";"sala al jadaida "
"2015";"7";" Appartement 63 m2 salé al jadida ";"450000";"3";"63 m²";"toute_la_ville";"Appartement 09 im 07 allée ahmed tejjam "
"2015";"7";" Appartement 65 m2 à Temara Skikina ";"440000";"3";"65 m²";"skikina";"rif 2 immeuble b2 "
"2015";"7";" Appar3 piece ";"340000";"3";"64 m²";"yacoub_el_mansour";"Amal Blok B N"
"2015";"7";" Appartement 110 m2 à Salé ";"600000";"3";"110 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 134 m2 à Salé ";"1200000";"6";"134 m²";"toute_la_ville";"Hay Nahda region Hay Chemaou"
"2015";"7";" Appartement en 1er a hay chmaou 82 m2 ";"560000";"3";"83 m²";"toute_la_ville";"hay chmaou "
"2015";"7";" Appartement 200 m2 à Hay Riad ";"3500000";"4";"200 m²";"hay_riad";"Secteur 17 "
"2015";"7";" Appartement 65 m2 à Salé ";"260000";"2";"65 m²";"toute_la_ville";"hay bettana 9riba marche khrouba "
"2015";"7";" Appartement 64 m2 à Temara Riad Oulad Mtaa ";"760000";"3";"64 m²";"riad_oulad_mtaa";"8 lot moustakbal "
"2015";"7";" Appartement 174 m2 piscine clime à Rabat Hay Riad ";"3440000";"4";"174 m²";"hay_riad";"préstige de rabat "
"2015";"7";" Appartement 69 m2 à Salé ";"620000";"3";"69 m²";"toute_la_ville";"route Kenitra près de carrefour "
"2015";"7";" Appartement 114 m2 ";"1450000";"4";"114 m²";"diour_jamaa";"Centre "
"2015";"7";" Appartement 91 m2 neuve à Hay Riad Haut standing ";"1729000";"2";"91 m²";"hay_riad";"Ryad al Andalous - Hay Ryad "
"2015";"7";" Appartement 97 m2 à Rabat ";"1200000";"4";"97 m²";"autre_secteur";"wifak "
"2015";"7";" Appartement 130 m2 à Rabat Massira ANNONCE DE PROFESSIONNEL ";"1560000";"5";"130 m²";"massira";"Résidence karrakchou Hay El Massira1 Rabat "
"2015";"7";" Appartement 72 m2 à Salé tabriqut ";"600000";"3";"72 m²";"toute_la_ville";"LOT YASMINA 5 APPARTEMENT 4 eme étage "
"2015";"7";" Appartement 172 m2 ensoleilé à Rabat Hay Riad ";"3400000";"4";"172 m²";"hay_riad";"résidence avec piscine hay riad "
"2015";"7";" Appartement 105 m2 à Salé ";"960000";"1";"105 m²";"toute_la_ville";"diyar "
"2015";"7";" Appartement 60 m2 à Salé ";"360000";"1";"60 m²";"toute_la_ville";"chari3 alghawi "
"2015";"7";" Appartement 72 m2 à Salé ";"490000";"3";"72 m²";"toute_la_ville";"amama markaze lhlib "
"2015";"7";" Appartement 67 m2 à Salé ";"470000";"1";"67 m²";"toute_la_ville";"btana hda tram "
"2015";"7";" Appartement 80 m2 à Salé ";"500000";"1";"80 m²";"toute_la_ville";"btana hda tram "
"2015";"7";" Appartement 93 m2 ";"840000";"4";"93 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 79 m2 à Salé ";"630000";"3";"79 m²";"toute_la_ville";"hay nahda hay chemaou salé "
"2015";"7";" Appartement 141 m2 à Rabat ";"1700000";"5";"141 m²";"autre_secteur";"Temara al wifak "
"2015";"7";" Appartement 79 m2 à Salé ";"630000";"3";"79 m²";"toute_la_ville";"hay chmaou "
"2015";"7";" Appartement 90 m2 à Rabat Agdal ANNONCE DE PROFESSIONNEL ";"1900000";"2";"90 m²";"agdal";"- "
"2015";"7";" Appartement 75 m2 à Salé ";"593000";"3";"75 m²";"toute_la_ville";"res val fleuri said hajji imm5 appt 13 "
"2015";"7";" برطما ";"840000";"3";"86 m²";"autre_secteur";"رياض سلا الجديدة "
"2015";"7";" Appartement 126 m2 à Rabat Aviation ";"1750000";"3";"126 m²";"aviation";"- "
"2015";"7";" Appartement 116 m2 à Temara Wifak ";"1260000";"4";"116 m²";"wifak";"Résidence karama"
"2015";"7";" Appartement 88 m2 à Rabat ANNONCE DE PROFESSIONNEL ";"1150000";"4";"88 m²";"autre_secteur";"- "
"2015";"7";" Appartement 183 m2 ";"1500000";"5";"183 m²";"autre_secteur";"Avenue Tarik Ibn Ziad"
"2015";"7";" Appartement 85 m2 à Salé ANNONCE DE PROFESSIONNEL ";"560000";"3";"85 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 74 m2 à Rabat Hay Nahda ";"720000";"3";"74 m²";"hay_nahda";"jnane nahda "
"2015";"7";" Appartement 50 m2 à Salé ANNONCE DE PROFESSIONNEL ";"340000";"1";"50 m²";"toute_la_ville";"Route de kénitra imm 8 appt 4 rsd El Arssa "
"2015";"7";" Appartement 76 m2 à Salé ";"620000";"4";"76 m²";"toute_la_ville";"AV MED5 hay errahma sale "
"2015";"7";" Appartement 51 m2 à Salé ";"260000";"3";"51 m²";"toute_la_ville";"sale maroc "
"2015";"7";" Appartement 82 m2 ";"530000";"3";"82 m²";"toute_la_ville";"residence yakout hay chmaou "
"2015";"7";" Appartement 42 m2 à Temara Wifak ";"360000";"2";"42 m²";"wifak";"nassim 2 wifak 4 eme etage "
"2015";"7";" Appartement 84 m2 à Salé ";"580000";"4";"84 m²";"toute_la_ville";"50 rue saousan koutoubia 2 route de kenitra "
"2015";"7";" Appartement 62 m2 à Salé ";"510000";"3";"62 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 84 m2 à Temara Ain Atig ";"750000";"2";"84 m²";"ain_atig";"mansour dahbi "
"2015";"7";" Appartement 186 m2 à Rabat Hay Riad ";"3400000";"6";"186 m²";"hay_riad";"Avenue Al Araar "
"2015";"7";" Appartement 52 m2 ";"260000";"3";"52 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 60 m2 à Salé ";"420000";"1";"60 m²";"toute_la_ville";"groupe argana emmeuble 3 hay rahma sale "
"2015";"7";" Appartement 108 m2 à Rabat Yacoub El Mansour ";"780000";"4";"108 m²";"yacoub_el_mansour";"amal 1 j5 rabat "
"2015";"7";" Appartement 117 m2 à Rabat Hay el Fath ";"1330000";"3";"117 m²";"hay_el_fath";"hay el mountazah "
"2015";"7";" Appartement 80 m2 ";"1100000";"3";"80 m²";"quartier_de_l_ocean";"ocean "
"2015";"7";" Appartement 77 m2 à Temara Ain Atig ";"460000";"2";"77 m²";"ain_atig";"residence charkawi "
"2015";"7";" Appartement 79 m2 à Salé ";"660000";"3";"79 m²";"toute_la_ville";"quartier said hajji "
"2015";"7";" Appartement 74 m2 à hay rahma ";"420000";"2";"74 m²";"toute_la_ville";"حي الرحمة اقامة الزهور 1 عمارة 3 الشقة 6 "
"2015";"7";" Appartement 100 m2 à Salé ";"390000";"3";"100 m²";"toute_la_ville";"Salé"
"2015";"7";" Appartement 130 m2 à Rabat Agdal ";"2100000";"5";"130 m²";"agdal";"rabat agdal "
"2015";"7";" Appartement 88 m2 à Rabat Agdal ";"1360000";"3";"88 m²";"agdal";"9"
"2015";"7";" Appartement 4eme étage 58m2 à Salé ANNONCE DE PROFESSIONNEL ";"493000";"5";"58 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 4eme étage 48m2 à Salé ANNONCE DE PROFESSIONNEL ";"408000";"4";"48 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 3eme étage 58m2 à Salé ANNONCE DE PROFESSIONNEL ";"522000";"5";"58 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 2eme étage 48m2 à Salé ANNONCE DE PROFESSIONNEL ";"456000";"4";"48 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 2eme étage 58m2 à Salé ANNONCE DE PROFESSIONNEL ";"551000";"5";"58 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 1er étage 48m2 à Salé ANNONCE DE PROFESSIONNEL ";"630000";"4";"48 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 1er étage 58m2 à Salé ANNONCE DE PROFESSIONNEL ";"730000";"5";"58 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 97 m2 à Rabat Diour Jamaa ";"1350000";"3";"97 m²";"diour_jamaa";"- "
"2015";"7";" Appartement 98 m2 à Temara Centre Ville ";"1100000";"3";"98 m²";"centre_ville";"Avenue Tarik Ibn Ziyad "
"2015";"7";" Appartement 3fasade 127 m2 à Rabat Hay Nahda1 ANNONCE DE PROFESSIONNEL ";"1200000";"4";"127 m²";"hay_nahda";"- "
"2015";"7";" Appartement au 3ème étage ";"680000";"4";"81 m²";"toute_la_ville";"Hayessalam "
"2015";"7";" Appartement 105 m2 à Salé ";"920000";"1";"105 m²";"toute_la_ville";"diyar hda tram "
"2015";"7";" Appartement 82 m2 à Salé ";"580000";"3";"82 m²";"toute_la_ville";"hay chmaou SALE "
"2015";"7";" Appartement bien ensoleillé ";"730000";"4";"73 m²";"yacoub_el_mansour";"Amal 14 yacoub el mansour "
"2015";"7";" Appartement 112 m2 à El wifak ";"1050000";"3";"112 m²";"wifak";"El wifak temara "
"2015";"7";" Appartement 3 pièces à Rabat Hay Nahda ";"800000";"3";"73 m²";"hay_nahda";"Residence Jenane Nahda "
"2015";"7";" Appartement 55 m2 à Salé ";"300000";"3";"55 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 57 m2 à Salé ";"300000";"3";"57 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 77 m2 à Salé ";"800000";"3";"77 m²";"toute_la_ville";"Résidence Salima "
"2015";"7";" Appartement 64 m2 à Salé ";"650000";"3";"64 m²";"toute_la_ville";"Hay Salam Salé "
"2015";"7";" Appartement 126m à salé ";"900000";"4";"126 m²";"toute_la_ville";"Route de salé"
"2015";"7";" Appartement 118 m2 à Rabat Hay Nahda fadessa ";"1100000";"5";"118 m²";"hay_nahda";"fadessa hay ennahda rabat "
"2015";"7";" Appartement 159 m2 à Rabat Hay Riad ";"2800000";"5";"159 m²";"hay_riad";"Secteur 17 à coté Tour IAM "
"2015";"7";" Appartement 68 M2 ";"630000";"3";"68 m²";"toute_la_ville";"Said Hajji "
"2015";"7";" Appartement 65 m2 à Temara ";"680000";"3";"65 m²";"autre_secteur";"appartement a vendre a fawarat acoté de chamssi "
"2015";"7";" Appartement 74 m2 à Temara Riad Oulad Mtaa ";"820000";"3";"74 m²";"riad_oulad_mtaa";"guich oudaya "
"2015";"7";" Appartement 149 m2 à Salé ";"1490000";"5";"149 m²";"toute_la_ville";"Avenue le prince Sidi Mohammed"
"2015";"7";" Appartement 60 m2 à temara lqahira ANNONCE DE PROFESSIONNEL ";"390000";"2";"60 m²";"autre_secteur";"temara "
"2015";"7";" Appartement 99 m2 à Salé ";"650000";"5";"99 m²";"toute_la_ville";"mkinsiya salé "
"2015";"7";" Appartement 120 m2 à Salé ";"900000";"7";"120 m²";"toute_la_ville";"residence naiim doha tabriquet "
"2015";"7";" Appartement 107 m2 ";"750000";"4";"107 m²";"nemsia";"Res bassatine 2 "
"2015";"7";" Complexe résidentiel jnane temara ";"350000";"2";"46 m²";"massira";"Avenue tarik ibn ziad "
"2015";"7";" Appartement 40 m2 à Rabat Hassan ";"800000";"1";"40 m²";"hassan";"- "
"2015";"7";" Appartement a Sala Eljadida ";"540000";"4";"4 m²";"toute_la_ville";"sala jadida "
"2015";"7";" Appartement 104 m2 ";"650000";"4";"104 m²";"toute_la_ville";"Sala jadida "
"2015";"7";" Appt 96 m2 ";"340000";"3";"96 m²";"toute_la_ville";"Hay mly ismail "
"2015";"7";" Appartement 81 m2 à Salé bien ensoleillé ";"520000";"4";"81 m²";"toute_la_ville";"Hay amal bâtiment 233 "
"2015";"7";" Appartement 95 m2 à Salé ";"820000";"3";"95 m²";"toute_la_ville";"hay chmaou "
"2015";"7";" Appartement 3 chambre salon wifake temara ANNONCE DE PROFESSIONNEL ";"1000000";"4";"100 m²";"centre_ville";"Sontre "
"2015";"7";" Appartement 65 m2 à Rabat Hay el Fath ";"690000";"3";"65 m²";"hay_el_fath";"el menzeh el fath logement de la CGI "
"2015";"7";" Appartement 125 m2 à Rabat Agdal ";"1900000";"4";"125 m²";"agdal";"Cité de la Garde IMM A APPT 6 AGDAL "
"2015";"7";" Appartement Temara ";"850000";"3";"90 m²";"centre_ville";"16 lotissement KASBAH Bd Med 5 "
"2015";"7";" Appartement entouré d'espaces verts très lunmineux ";"2000000";"6";"165 m²";"hay_el_fath";"Résidences Mimosas"
"2015";"7";" Appartement 80 m2 à Rabat Hassan ";"940000";"3";"80 m²";"hassan";"avenue moulay ismail "
"2015";"7";" Appartement 94 m2 à Salé ";"780000";"1";"94 m²";"toute_la_ville";"hda lya9ada hda carrfour "
"2015";"7";" Appartement 200 m2 à Salé ";"1450000";"1";"200 m²";"toute_la_ville";"hda carrfour "
"2015";"7";" Appartement 77 m2 ";"640000";"3";"77 m²";"wifak";"- "
"2015";"7";" Appartements 52 m2 ";"450000";"3";"52 m²";"toute_la_ville";"Residence El bachir 2"
"2015";"7";" Appartement 72 m2 à Salé ";"490000";"1";"72 m²";"toute_la_ville";"hda markaz lahlib "
"2015";"7";" Appartement 80 m2 à Salé ";"500000";"1";"80 m²";"toute_la_ville";"batana hda tram "
"2015";"7";" Appartement 67 m2 à Salé ";"450000";"1";"67 m²";"toute_la_ville";"batana hda tram "
"2015";"7";" Plage des nations Bouknadel ";"1900000";"4";"134 m²";"toute_la_ville";"Plage des nations sidi bouknadel "
"2015";"7";" Appartement 70 m2 à Salé ";"650000";"1";"70 m²";"toute_la_ville";"hda markaz lahlib "
"2015";"7";" Appartement 79 m2 à Salé ";"660000";"1";"79 m²";"toute_la_ville";"sa3id hajji "
"2015";"7";" Appartement 60 m2 à Salé ";"360000";"1";"60 m²";"toute_la_ville";"chari3 lghawi "
"2015";"7";" Appartement 72 m2 à Salé ";"450000";"1";"72 m²";"toute_la_ville";"chari3 lghawi "
"2015";"7";" Appartement 108 m2 à Salé ";"880000";"1";"108 m²";"toute_la_ville";"sonbola hda 9was 9nitra "
"2015";"7";" Appartement 84 m2 à Salé ";"760000";"1";"84 m²";"toute_la_ville";"carrfour "
"2015";"7";" Appartement 60 m2 à Salé ";"460000";"1";"60 m²";"toute_la_ville";"enface tecknolgie "
"2015";"7";" Appartement 76 m2 à Salé ";"560000";"1";"76 m²";"toute_la_ville";"enface tecknolgie "
"2015";"7";" Appartement 67 M2 ";"500000";"3";"67 m²";"toute_la_ville";"residance nakhil avenu med5 "
"2015";"7";" Appartement 2 chambre salon temara sontre ANNONCE DE PROFESSIONNEL ";"700000";"3";"70 m²";"centre_ville";"Sontre "
"2015";"7";" Appartement 79 m2 à Salé ";"610000";"3";"79 m²";"toute_la_ville";"tabriquet "
"2015";"7";" Appartement 132 m2 à Salé ";"750000";"5";"132 m²";"toute_la_ville";"sala al jadida "
"2015";"7";" Appartement 82 m2 à Temara Wifak ";"960000";"3";"82 m²";"wifak";"Entre la résid Macha Allah et la résid Anoual "
"2015";"7";" Appartement 75 m2 à Rabat Quartier de l'Océan ";"650000";"3";"75 m²";"quartier_de_l_ocean";"avenue abd elkerrim khettabi"
"2015";"7";" Appartement 50 m2 à salé ";"260000";"3";"50 m²";"toute_la_ville";"abuab salé "
"2015";"7";" Appartement à salé ";"260000";"3";"50 m²";"toute_la_ville";"abuab salé "
"2015";"7";" Appartement 1er etage ";"280000";"3";"56 m²";"toute_la_ville";"abwab sala route de kenitra "
"2015";"7";" Appartement 3 ème etage ";"260000";"3";"56 m²";"toute_la_ville";"abwab sala trik knitra "
"2015";"7";" Appartement 135 m2 à Temara ";"850000";"5";"135 m²";"autre_secteur";"Avenue Tarik Ibn Ziyad Rés"
"2015";"7";" Appartement 104 m2 à Rabat Diour Jamaa ";"1350000";"5";"104 m²";"diour_jamaa";"Diour Jamaa "
"2015";"7";" Appartement 101 m2 à Salé ";"960000";"1";"101 m²";"toute_la_ville";"hda tram lghrabliya "
"2015";"7";" Appartement Sala Al Jadida ";"550000";"4";"65 m²";"autre_secteur";"Sala Al jadida "
"2015";"7";" Appartement 72 m2 à Salé ";"490000";"1";"72 m²";"toute_la_ville";"markaz lhalib "
"2015";"7";" Appartement 76 m2 à Salé ";"560000";"1";"76 m²";"toute_la_ville";"enface tecknologie "
"2015";"7";" Appartement 62 m2 à Salé ";"460000";"1";"62 m²";"toute_la_ville";"enface tecknologie "
"2015";"7";" Appartement 200 m2 à Salé ";"1400000";"1";"200 m²";"toute_la_ville";"tri9 9nitra hda enface carrfor "
"2015";"7";" Bel appartement 65 m2 ";"400000";"3";"65 m²";"toute_la_ville";"Sidi Allal el bahraoui "
"2015";"7";" Bel appt 83m hay chmaou ";"630000";"3";"83 m²";"toute_la_ville";"Hay chmaou "
"2015";"7";" Appartement 144 m2 à Salé ";"1200000";"5";"144 m²";"toute_la_ville";"En face auto hall"
"2015";"7";" Appartement 45 m2 à Rabat Yacoub El Mansour ";"260000";"2";"45 m²";"yacoub_el_mansour";"حي بوهلال يعقوب المنصور "
"2015";"7";" Appartement 90 m2 à Salé ";"750000";"4";"90 m²";"toute_la_ville";"quartier said hajji residence kenza "
"2015";"7";" Appartement 90 m2 à Temara - Mers El Kheir ";"630000";"3";"90 m²";"autre_secteur";"Mers El Kheir "
"2015";"7";" Appartement 82 m2 à Temara Centre Ville ";"984000";"2";"82 m²";"centre_ville";"Res"
"2015";"7";" Appretemnt 150 m2 ";"86000";"3";"147 m²";"abbadi";"Temara "
"2015";"7";" 82 شقة ";"650000";"3";"82 m²";"toute_la_ville";"Hay Chemaou youssra zarkae sale "
"2015";"7";" Appartement 54 m2 à Salé ";"30000";"1";"54 m²";"toute_la_ville";"abouab sale "
"2015";"7";" Appart 130m2 hay chemaou salé proche usine coca ";"980000";"5";"130 m²";"toute_la_ville";"hay chemaou proche usine coca "
"2015";"7";" Très bel appartement de 130m2 hay chemaou Salé ";"980000";"5";"130 m²";"toute_la_ville";"hay chemaou proche usine coca "
"2015";"7";" Appartement 60 m2 à Salé ";"459999";"4";"60 m²";"toute_la_ville";"- "
"2015";"7";" Appartement 80 m2 à Salé ";"560000";"4";"80 m²";"toute_la_ville";"hay essalam extention en face de la base "
"2015";"7";" Appartement 55 m2 à Salé ";"600000";"3";"55 m²";"toute_la_ville";"tabriquet "
"2015";"7";" Maison 64m. ";"960000";"6";"64 m²";"yacoub_el_mansour";"EL Kamera ChamaLia C Y M Rabat "
"2015";"7";" Appartement 70 m2 a temara ";"180000";"2";"70 m²";"riad_oulad_mtaa";"Riad oulad mtaa a 5min de hay riad "
"2015";"7";" Appartement 57 m2 ";"450000";"2";"57 m²";"toute_la_ville";"hay chmaou "
"2015";"7";" Appartement 63 m2 à Salé ";"450000";"3";"63 m²";"toute_la_ville";"centrre de sala al jadida "
"2015";"7";" Appartement 86 m2 à Temara ";"495000";"3";"86 m²";"autre_secteur";"156 lotissement annasr "
"2015";"7";" Appartement 88 m2 à Temara khiam 3 ANNONCE DE PROFESSIONNEL ";"1400000";"7";"88 m²";"autre_secteur";"khiam 3 pret des ecoles scientifiques "
"2015";"7";" Appartement 60 m2 à Rabat Hay el Fath ";"620000";"3";"60 m²";"hay_el_fath";"Immeuble Malika 2 "
"2015";"7";" Appartement 63 m2 à Salé ";"440000";"2";"63 m²";"toute_la_ville";"av"
"2015";"7";" Appartement a hay karima sale ";"840000";"3";"131 m²";"toute_la_ville";"Hay karima sale "
"2015";"7";" Appartement Grand Standing ( Dupleux) ";"2400000";"5";"120 m²";"agdal";"53 Rue sebou Appt N 4 Agdal Rabat "
"2015";"7";" Appartement 161 m2 ";"1400000";"6";"161 m²";"massira";"N"
"2015";"7";" Appartement 72 m2 à Temara Skikina ";"560000";"3";"72 m²";"skikina";"- "
"2015";"7";" Appartement 200 m2 à Rabat Agdal ";"4000000";"4";"200 m²";"agdal";"7 rue zalagh agdal "
"2015";"7";" Appartement 120 m2 à Rabat Hay Nahda ";"800000";"3";"120 m²";"hay_nahda";"hay nahda rabat "
"2015";"7";" Appartement 83 m2 à Rabat Hay Nahda ";"790000";"3";"83 m²";"hay_nahda";"fadesa "
"2015";"7";" Appt a temara ";"540000";"3";"60 m²";"massira";"- "
"2015";"7";" Appartement 167 m2 à Rabat Agdal ";"2400000";"5";"167 m²";"agdal";"rue oukaimden "
"2015";"7";" Appartement 70 m2 à Salé ";"500000";"3";"70 m²";"toute_la_ville";"residence safa 4 sala aljadida "
"2015";"7";" Appartement 108 m2 à Rabat Agdal ANNONCE DE PROFESSIONNEL ";"1700000";"4";"108 m²";"agdal";"- "
"2015";"7";" Appartement 78 m2 à Salé ";"750000";"3";"78 m²";"toute_la_ville";"bettana "
"2015";"7";" Appartement de luxe a sale ";"770000";"3";"90 m²";"toute_la_ville";"quartier said hajji sale "
"2015";"7";" Appartement 110 m2 à Temara Massira ";"820000";"3";"110 m²";"massira";"khaizourane 1 "
"2015";"7";" Appartement 96 m2 ";"850000";"4";"96 m²";"toute_la_ville";"bettana "
"2015";"7";" Appartement 120 m2 à Rabat Hay Nahda ";"2000000";"6";"120 m²";"hay_nahda";"Hay nahda en face ISTA "
